ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,suspicious_abs_avg_r,suspicious_pf,suspicious_low_trades,valid,scan_id
0.0001,0.8,45,23389,42.67818205139168,-0.0647244702825234,0.9479024564800342,1698.309334525429,False,False,False,True,7d440f84
0.0001,0.8,50,21714,42.43345307175094,-0.07609480868840585,0.9388121253944309,1824.6770289741164,False,False,False,True,7d440f84
0.0001,0.8,55,18787,41.943897375845005,-0.08843189384081412,0.9287135539141566,1787.128550431074,False,False,False,True,7d440f84
0.0001,0.8,60,14871,42.021383901553364,-0.0780948563286375,0.9358938343617499,1306.6556884669064,False,False,False,True,7d440f84
0.0001,1.0,45,23389,42.67818205139168,-0.0647244702825234,0.9479024564800342,1698.309334525429,False,False,False,True,7d440f84
0.0001,1.0,50,21714,42.43345307175094,-0.07609480868840585,0.9388121253944309,1824.6770289741164,False,False,False,True,7d440f84
0.0001,1.0,55,18787,41.943897375845005,-0.08843189384081412,0.9287135539141566,1787.128550431074,False,False,False,True,7d440f84
0.0001,1.0,60,14871,42.021383901553364,-0.0780948563286375,0.9358938343617499,1306.6556884669064,False,False,False,True,7d440f84
0.0001,1.2,45,23389,42.67818205139168,-0.0647244702825234,0.9479024564800342,1698.309334525429,False,False,False,True,7d440f84
0.0001,1.2,50,21714,42.43345307175094,-0.07609480868840585,0.9388121253944309,1824.6770289741164,False,False,False,True,7d440f84
0.0001,1.2,55,18787,41.943897375845005,-0.08843189384081412,0.9287135539141566,1787.128550431074,False,False,False,True,7d440f84
0.0001,1.2,60,14871,42.021383901553364,-0.0780948563286375,0.9358938343617499,1306.6556884669064,False,False,False,True,7d440f84
0.0001,1.4,45,18346,41.99280497111087,-0.08993414927361357,0.9293540633538978,1796.6144830131614,False,False,False,True,7d440f84
0.0001,1.4,50,17091,41.752969399098944,-0.10089124035645462,0.920702978017507,1874.857335390804,False,False,False,True,7d440f84
0.0001,1.4,55,14924,41.275797373358344,-0.11493699447555532,0.9094311893990434,1830.4809805124435,False,False,False,True,7d440f84
0.0001,1.4,60,11903,41.35932117953457,-0.10199274673724089,0.9185464800077717,1386.19214320581,False,False,False,True,7d440f84
0.0002,0.8,45,19801,42.487753143780616,-0.07224351837128286,0.9404930626307382,1519.5365363897063,False,False,False,True,7d440f84
0.0002,0.8,50,18542,42.27159961169237,-0.08037137179319798,0.9339476732458027,1580.2071534688391,False,False,False,True,7d440f84
0.0002,0.8,55,16302,41.829223408170776,-0.09314164987772812,0.9233920640624099,1604.4238018734852,False,False,False,True,7d440f84
0.0002,0.8,60,13178,41.90317195325542,-0.07175270077924976,0.9398794315045116,1056.950559859905,False,False,False,True,7d440f84
0.0002,1.0,45,19801,42.487753143780616,-0.07224351837128286,0.9404930626307382,1519.5365363897063,False,False,False,True,7d440f84
0.0002,1.0,50,18542,42.27159961169237,-0.08037137179319798,0.9339476732458027,1580.2071534688391,False,False,False,True,7d440f84
0.0002,1.0,55,16302,41.829223408170776,-0.09314164987772812,0.9233920640624099,1604.4238018734852,False,False,False,True,7d440f84
0.0002,1.0,60,13178,41.90317195325542,-0.07175270077924976,0.9398794315045116,1056.950559859905,False,False,False,True,7d440f84
0.0002,1.2,45,19801,42.487753143780616,-0.07224351837128286,0.9404930626307382,1519.5365363897063,False,False,False,True,7d440f84
0.0002,1.2,50,18542,42.27159961169237,-0.08037137179319798,0.9339476732458027,1580.2071534688391,False,False,False,True,7d440f84
0.0002,1.2,55,16302,41.829223408170776,-0.09314164987772812,0.9233920640624099,1604.4238018734852,False,False,False,True,7d440f84
0.0002,1.2,60,13178,41.90317195325542,-0.07175270077924976,0.9398794315045116,1056.950559859905,False,False,False,True,7d440f84
0.0002,1.4,45,15677,41.972316131913,-0.10075964797547977,0.9192943485441839,1656.0298870298416,False,False,False,True,7d440f84
0.0002,1.4,50,14736,41.78203040173724,-0.10919146462736531,0.9125949612410824,1703.2314487192098,False,False,False,True,7d440f84
0.0002,1.4,55,13099,41.36957019619818,-0.12058435560385092,0.9032852099733257,1659.0431767924194,False,False,False,True,7d440f84
0.0002,1.4,60,10677,41.44422590615341,-0.09934245388219405,0.9190947479232453,1238.0157196125397,False,False,False,True,7d440f84
0.0003,0.8,45,16772,42.320534223706176,-0.06784725541450588,0.9426852114572075,1306.3191433678774,False,False,False,True,7d440f84
0.0003,0.8,50,15878,42.07708779443255,-0.08146139343662916,0.9314853666896961,1461.3487856434563,False,False,False,True,7d440f84
0.0003,0.8,55,14176,41.753668171557564,-0.0898767849019372,0.9244246029466008,1422.2215284158547,False,False,False,True,7d440f84
0.0003,0.8,60,11709,41.73712528823982,-0.08099747618139419,0.9311319334385365,1123.8432531313447,False,False,False,True,7d440f84
0.0003,1.0,45,16772,42.320534223706176,-0.06784725541450588,0.9426852114572075,1306.3191433678774,False,False,False,True,7d440f84
0.0003,1.0,50,15878,42.07708779443255,-0.08146139343662916,0.9314853666896961,1461.3487856434563,False,False,False,True,7d440f84
0.0003,1.0,55,14176,41.753668171557564,-0.0898767849019372,0.9244246029466008,1422.2215284158547,False,False,False,True,7d440f84
0.0003,1.0,60,11709,41.73712528823982,-0.08099747618139419,0.9311319334385365,1123.8432531313447,False,False,False,True,7d440f84
0.0003,1.2,45,16772,42.320534223706176,-0.06784725541450588,0.9426852114572075,1306.3191433678774,False,False,False,True,7d440f84
0.0003,1.2,50,15878,42.07708779443255,-0.08146139343662916,0.9314853666896961,1461.3487856434563,False,False,False,True,7d440f84
0.0003,1.2,55,14176,41.753668171557564,-0.0898767849019372,0.9244246029466008,1422.2215284158547,False,False,False,True,7d440f84
0.0003,1.2,60,11709,41.73712528823982,-0.08099747618139419,0.9311319334385365,1123.8432531313447,False,False,False,True,7d440f84
0.0003,1.4,45,13426,41.85163116341427,-0.09378777409980898,0.9229220997208728,1386.376431695745,False,False,False,True,7d440f84
0.0003,1.4,50,12759,41.602006426835956,-0.10856755391581727,0.9110144663254729,1529.1396597623238,False,False,False,True,7d440f84
0.0003,1.4,55,11510,41.320590790616855,-0.11517475914662915,0.905485117541308,1474.8887704647304,False,False,False,True,7d440f84
0.0003,1.4,60,9576,41.290726817042604,-0.10757615715554451,0.910975770331191,1236.455104640462,False,False,False,True,7d440f84
0.0004,0.8,45,14126,42.255415545802066,-0.06645794741107341,0.9425136587300577,1120.3071509908693,False,False,False,True,7d440f84
0.0004,0.8,50,13475,41.996289424860855,-0.08286243201746674,0.9288107988438239,1275.3069090106876,False,False,False,True,7d440f84
0.0004,0.8,55,12175,41.62628336755647,-0.08772818186887807,0.9244931491859235,1151.3788352809052,False,False,False,True,7d440f84
0.0004,0.8,60,10270,41.567672833495614,-0.07949990124447168,0.9307491058272177,932.9152543746237,False,False,False,True,7d440f84
0.0004,1.0,45,14126,42.255415545802066,-0.06645794741107341,0.9425136587300577,1120.3071509908693,False,False,False,True,7d440f84
0.0004,1.0,50,13475,41.996289424860855,-0.08286243201746674,0.9288107988438239,1275.3069090106876,False,False,False,True,7d440f84
0.0004,1.0,55,12175,41.62628336755647,-0.08772818186887807,0.9244931491859235,1151.3788352809052,False,False,False,True,7d440f84
0.0004,1.0,60,10270,41.567672833495614,-0.07949990124447168,0.9307491058272177,932.9152543746237,False,False,False,True,7d440f84
0.0004,1.2,45,14126,42.255415545802066,-0.06645794741107341,0.9425136587300577,1120.3071509908693,False,False,False,True,7d440f84
0.0004,1.2,50,13475,41.996289424860855,-0.08286243201746674,0.9288107988438239,1275.3069090106876,False,False,False,True,7d440f84
0.0004,1.2,55,12175,41.62628336755647,-0.08772818186887807,0.9244931491859235,1151.3788352809052,False,False,False,True,7d440f84
0.0004,1.2,60,10270,41.567672833495614,-0.07949990124447168,0.9307491058272177,932.9152543746237,False,False,False,True,7d440f84
0.0004,1.4,45,11402,41.834765830556044,-0.09006742017642673,0.9241942653291142,1191.2375842570207,False,False,False,True,7d440f84
0.0004,1.4,50,10913,41.5192889214698,-0.10959986838162832,0.9083017415959338,1344.601925620465,False,False,False,True,7d440f84
0.0004,1.4,55,9950,41.23618090452261,-0.11052115891641592,0.9071623701369814,1212.9679553787066,False,False,False,True,7d440f84
0.0004,1.4,60,8441,41.19180191920388,-0.10231651974931859,0.9130574954861874,1032.4377066501866,False,False,False,True,7d440f84
0.0005,0.8,45,12012,41.98301698301699,-0.06912064403841335,0.9393178527198087,985.6015219679625,False,False,False,True,7d440f84
0.0005,0.8,50,11517,41.833810888252145,-0.08331752118592171,0.927259298893614,1103.5569450142768,False,False,False,True,7d440f84
0.0005,0.8,55,10545,41.48885727833097,-0.092423188336225,0.9193577295942776,1076.8915301106902,False,False,False,True,7d440f84
0.0005,0.8,60,9030,41.605758582502766,-0.07408654430210636,0.9342284513535637,821.8206363890555,False,False,False,True,7d440f84
0.0005,1.0,45,12012,41.98301698301699,-0.06912064403841335,0.9393178527198087,985.6015219679625,False,False,False,True,7d440f84
0.0005,1.0,50,11517,41.833810888252145,-0.08331752118592171,0.927259298893614,1103.5569450142768,False,False,False,True,7d440f84
0.0005,1.0,55,10545,41.48885727833097,-0.092423188336225,0.9193577295942776,1076.8915301106902,False,False,False,True,7d440f84
0.0005,1.0,60,9030,41.605758582502766,-0.07408654430210636,0.9342284513535637,821.8206363890555,False,False,False,True,7d440f84
0.0005,1.2,45,12012,41.98301698301699,-0.06912064403841335,0.9393178527198087,985.6015219679625,False,False,False,True,7d440f84
0.0005,1.2,50,11517,41.833810888252145,-0.08331752118592171,0.927259298893614,1103.5569450142768,False,False,False,True,7d440f84
0.0005,1.2,55,10545,41.48885727833097,-0.092423188336225,0.9193577295942776,1076.8915301106902,False,False,False,True,7d440f84
0.0005,1.2,60,9030,41.605758582502766,-0.07408654430210636,0.9342284513535637,821.8206363890555,False,False,False,True,7d440f84
0.0005,1.4,45,9788,41.52022885165509,-0.0869652242636644,0.9254811046126542,990.2185029526828,False,False,False,True,7d440f84
0.0005,1.4,50,9413,41.31520237968766,-0.10309083185624268,0.9120795027280894,1104.9146444709536,False,False,False,True,7d440f84
0.0005,1.4,55,8692,41.09526000920386,-0.10634093132182032,0.9089706983332158,1038.5673745502268,False,False,False,True,7d440f84
0.0005,1.4,60,7490,41.20160213618158,-0.09414003870136911,0.9182003175474545,855.2356360677067,False,False,False,True,7d440f84
